title;price;place;date 
Город призраков;1940;offline;5.6.2006
О дивный новый мир;2450;offline;26.6.2001
Лев, колдунья и платяной шкаф;596;online;16.11.2012
Портрет Дориана Грея;877;online;16.9.2010
Человек-невидимка;2738;offline;15.5.2007
Идиот;2006;online;9.4.2002
Звездная пыль;4859;online;12.12.2017
Три товарища;3794;offline;3.12.2020
В дороге;3940;online;17.2.2000
Дракула;4650;online;7.1.2000
Трудно быть богом;4941;online;28.3.2015
В дороге;3799;offline;26.7.2009
Заводной апельсин;3401;offline;15.1.2011
Преступление и наказание;3633;offline;6.4.2016
Аутсайдеры;3296;offline;22.1.2002
Человек-невидимка;3930;online;14.9.2004
1984;836;online;3.12.2008
Три товарища;3625;offline;2.5.2019
Исчезнувшая;534;online;3.6.2019
1984;1811;offline;12.12.2021
Неукротимый;2668;online;17.7.2018
Кандида;828;online;10.11.2006
Женщина в песках;4717;offline;25.11.2010
Скотный двор;1270;online;25.2.2002
Возвращение в Брайдсхед;3579;online;9.9.2003
Свет в лесу;872;offline;4.2.2008
Лев, колдунья и платяной шкаф;758;offline;18.2.2018
В дороге;3745;offline;16.5.2000
Прощай, оружие;646;offline;7.8.2018
Зеленая миля;1111;online;1.1.2003
Дракула;595;online;12.1.2014
О дивный новый мир;3504;offline;1.8.2018
Дракула;3214;online;28.10.2023
Неукротимый;3266;online;17.8.2000
Слепота;1879;online;21.2.2018
Портрет Дориана Грея;3126;offline;23.7.2009
Заводной апельсин;2474;online;8.12.2017
Свет в лесу;3035;online;2.4.2021
Ночная стража;2978;online;1.9.2007
1984;4101;offline;23.10.2019
Идиот;744;offline;18.5.2018
Портрет Дориана Грея;1071;offline;26.12.2019
Прощай, оружие;4297;offline;19.5.2022
Исчезнувшая;739;offline;15.9.2017
451 градус по Фаренгейту;2174;offline;1.12.2004
Божество реки;2782;offline;17.9.2019
Трудно быть богом;3530;online;21.12.2012
Котлован;1561;offline;25.7.2016
Аутсайдеры;1575;online;7.7.2008
Неукротимый;3842;online;22.8.2004
Страх и отвращение в Лас-Вегасе;2386;offline;18.12.2008
По направлению к сваолу;978;offline;13.3.2012
Лев, колдунья и платяной шкаф;1446;offline;27.9.2009
1984;1800;online;15.5.2005
Ватек;3360;offline;7.9.2019
Лев, колдунья и платяной шкаф;3256;offline;28.10.2018
Человек-невидимка;4711;offline;20.8.2000
Преступление и наказание;3134;offline;9.9.2011
Гордость и предубеждение;3999;online;28.3.2003
Дракула;3545;offline;28.3.2004
Ватек;1395;offline;20.7.2010
Аутсайдеры;3220;offline;17.12.2010
Сто лет одиночества;3580;offline;8.11.2017
Дюна;1175;online;16.1.2008
Бойня номер пять, или Крестовый поход детей;2532;offline;28.1.2016
Женщина в песках;4887;offline;8.1.2020
Неукротимый;3051;online;15.3.2007
Возвращение в Брайдсхед;3678;offline;7.1.2018
Идиот;1898;online;8.12.2020
Война и мир;1618;online;6.2.2014
Женщина в песках;1694;offline;26.3.2023
Исчезнувшая;2612;offline;12.8.2016
Божество реки;2601;offline;19.4.2019
Заводной апельсин;1377;online;7.2.2003
Слепота;2131;online;6.10.2004
Старик и море;522;offline;11.10.2007
Дюна;3911;online;17.6.2012
Лев, колдунья и платяной шкаф;3184;online;3.12.2003
20 000 лье под водой;865;offline;23.10.2011
Неукротимый;706;offline;23.7.2003
Гроздья гнева;3159;online;21.4.2012
Гордость и предубеждение;2125;online;9.8.2022
Преступление и наказание;1493;online;6.9.2015
Человек-невидимка;1252;online;10.10.2016
В дороге;1456;online;10.1.2013
Хроники Нарнии;2376;online;6.6.2005
Лев, колдунья и платяной шкаф;557;offline;7.5.2021
Аутсайдеры;1974;online;9.7.2014
Лев, колдунья и платяной шкаф;1615;offline;18.6.2007
Преступление и наказание;2637;offline;12.7.2023
Преступление и наказание;3009;online;16.12.2019
Трудно быть богом;1486;offline;2.6.2019
Неукротимый;3654;offline;6.10.2017
Хроники Нарнии;4529;online;12.9.2004
Три товарища;3515;offline;15.8.2010
Идиот;3407;online;19.2.2018
Неукротимый;1936;offline;5.1.2001
В дороге;2381;offline;25.6.2000
Возвращение в Брайдсхед;2751;offline;18.5.2010
Исчезнувшая;1796;offline;27.3.2017
Зеленая миля;3602;offline;14.6.2014
Идиот;3035;online;6.12.2013
Прощай, оружие;4083;offline;12.11.2000
Портрет Дориана Грея;2722;offline;20.10.2013
Твин Пикс: Воспоминания специального агента ФБР Дейла Купера;3157;online;11.12.2016
Аутсайдеры;3856;online;6.2.2016
Возвращение в Брайдсхед;3834;offline;24.2.2012
Сто лет одиночества;3159;offline;7.11.2022
Портрет Дориана Грея;1242;offline;21.7.2010
По направлению к сваолу;4541;offline;8.6.2023
Дракула;3173;online;18.12.2020
Город призраков;4672;online;28.5.2023
Человек-невидимка;4996;offline;25.10.2002
Аутсайдеры;4233;offline;22.1.2009
Портрет Дориана Грея;3751;offline;12.2.2015
Портрет Дориана Грея;1409;offline;11.9.2005
Слепота;1932;online;24.4.2012
Портрет Дориана Грея;1600;online;11.3.2006
Идиот;1481;online;2.11.2018
Дракула;1192;offline;17.7.2020
О дивный новый мир;2249;online;27.2.2007
Портрет Дориана Грея;1891;offline;7.3.2014
Дракула;2507;online;6.10.2009
Преступление и наказание;2466;offline;5.6.2000
Исчезнувшая;3630;offline;20.1.2003
По направлению к сваолу;4534;offline;17.1.2008
В дороге;4801;online;11.2.2013
Исчезнувшая;4480;offline;26.1.2003
Гордость и предубеждение;3389;online;1.10.2000
Солярис;2343;online;25.4.2008
О дивный новый мир;4640;online;20.7.2021
Старик и море;2179;offline;24.9.2005
Заводной апельсин;1469;offline;16.5.2013
О дивный новый мир;3324;offline;10.7.2018
Возвращение в Брайдсхед;3125;offline;12.4.2017
Солярис;3479;offline;28.11.2015
В дороге;4080;offline;11.3.2016
Слепота;939;online;9.9.2011
Великий Гэтсби;4565;online;27.4.2018
Неукротимый;887;online;17.11.2009
Лев, колдунья и платяной шкаф;2457;online;11.12.2006
По направлению к сваолу;2529;online;7.11.2020
Неукротимый;928;online;15.4.2004
Идиот;3788;offline;28.2.2020
В дороге;2671;online;26.8.2006
Заводной апельсин;4757;online;26.12.2020
Трудно быть богом;3960;online;6.6.2003
Сквозь время;2092;online;23.12.2009
Человек-невидимка;3585;online;23.2.2001
Старик и море;3040;online;27.3.2022
Звездная пыль;1727;online;6.10.2018
Божество реки;2694;offline;22.11.2001
Неукротимый;3187;offline;8.4.2003
Ватек;4495;online;11.6.2007
О дивный новый мир;2761;online;1.1.2023
Лев, колдунья и платяной шкаф;3541;online;5.7.2010
Кандида;2209;offline;9.11.2008
Три товарища;2344;offline;19.4.2013
Сквозь время;2680;offline;22.4.2001
Сквозь время;4425;offline;21.1.2005
Ватек;1247;offline;4.11.2008
Преступление и наказание;1746;online;3.1.2003
Страх и отвращение в Лас-Вегасе;1191;offline;5.11.2011
Исчезнувшая;1192;online;11.4.2000
Хроники Нарнии;2944;offline;11.8.2006
Идиот;4242;online;12.2.2001
Дракула;4105;offline;4.3.2018
Женщина в песках;3375;online;25.6.2005
Лев, колдунья и платяной шкаф;3024;online;10.8.2016
Твин Пикс: Воспоминания специального агента ФБР Дейла Купера;2068;offline;6.3.2006
Зеленая миля;1860;online;17.11.2015
Ночная стража;3548;offline;26.5.2000
Двенадцать стульев;2471;offline;21.9.2004
